id,range_names,Clipper Invocations,Post-Clip Primitives,CS Invocations,DS Invocations,GS Invocations,Post-GS Primitives,HS Invocations,Primitive Count,Vertex Count,VS Invocations,Pixels Rendered,PS Invocations,GPU Frequency,CS EM Pipe Active,CS FPU Pipe Active,CS Send Pipeline Active,CS Threads Dispatched,DS EM Pipe Active,DS FPU Pipe Active,DS Send Pipe Active,GPU Duration,Early Depth Test Fails,EM Pipe Active,EU Active,EU FPU And EM Pipes Active,EU Send Pipe Active,EU Stall,EU Thread Occupancy,EU FPU Pipe Active,GPU Core Clocks,GS EM Pipe Active,GS FPU Pipe Active,GS Send Pipe Active,GTI Read Throughput,GTI Write Throughput,SQ00 is full,SQ01 is full,SQ10 is full,SQ11 is full,Early Hi-Depth Test Fails,HS EM Pipe Active,HS FPU Pipe Active,HS Send Pipe Active,Non-PS Thread Ready For Dispatch on Slice0 DualSubslice0 Thread Dispatcher,Non-PS Thread Ready For Dispatch on Slice0 DualSubslice1 Thread Dispatcher,Non-PS Thread Ready For Dispatch on Slice0 DualSubslice2 Thread Dispatcher,Non-PS Thread Ready For Dispatch on Slice0 DualSubslice3 Thread Dispatcher,Non-PS Thread Ready For Dispatch on Slice0 DualSubslice4 Thread Dispatcher,Non-PS Thread Ready For Dispatch on Slice0 DualSubslice5 Thread Dispatcher,Slice0 Pipe0 Post-EarlyZ Pixel Data Ready,Slice0 Pipe0 Pixel Values Ready,Slice0 Pipe1 Pixel Values Ready,Slice0 Pipe2 Pixel Values Ready,Polygon Data Ready,PS EM Pipe Active,PS FPU Pipe Active,PS Send Pipeline Active,Slice0 Pipe0 PS Output Available,Slice0 Pipe1 PS Output Available,Slice0 Pipe2 PS Output Available,PS Thread Ready For Dispatch on Slice0 Dualsubslice0 Thread Dispatcher,PS Thread Ready For Dispatch on Slice0 Dualsubslice1 Thread Dispatcher,PS Thread Ready For Dispatch on Slice0 Dualsubslice2 Thread Dispatcher,PS Thread Ready For Dispatch on Slice0 Dualsubslice3 Thread Dispatcher,PS Thread Ready For Dispatch on Slice0 Dualsubslice4 Thread Dispatcher,PS Thread Ready For Dispatch on Slice0 Dualsubslice5 Thread Dispatcher,Rasterized Pixels,Slice0 Rasterizer Input Available,Slice0 Rasterizer Output Ready,Slice0 DualSubslice0 Input Available,Slice0 DualSubslice0 Sampler Output Ready,Slice0 DualSubslice1 Input Available,Slice0 DualSubslice1 Sampler Output Ready,Slice0 DualSubslice2 Input Available,Slice0 DualSubslice2 Sampler Output Ready,Slice0 DualSubslice3 Input Available,Slice0 DualSubslice3 Sampler Output Ready,Slice0 DualSubslice4 Input Available,Slice0 DualSubslice4 Sampler Output Ready,Slice0 DualSubslice5 Input Available,Slice0 DualSubslice5 Sampler Output Ready,Samplers Bottleneck,Sampler Texels,Samplers Busy,Samples Blended,Samples Killed in PS,Samples Written,Thread Header Ready on Slice0 DualSubslice0 Thread Dispatcher,Thread Header Ready on Slice0 DualSubslice0 Thread Dispatcher Port 0,Thread Header Ready on Slice0 DualSubslice0 Thread Dispatcher Port 1,Thread Header Ready on Slice0 DualSubslice0 Thread Dispatcher Port 2,Thread Header Ready on Slice0 DualSubslice0 Thread Dispatcher Port 3,Thread Header Ready on Slice0 DualSubslice1 Thread Dispatcher,Thread Header Ready on Slice0 DualSubslice1 Thread Dispatcher Port 0,Thread Header Ready on Slice0 DualSubslice1 Thread Dispatcher Port 1,Thread Header Ready on Slice0 DualSubslice1 Thread Dispatcher Port 2,Thread Header Ready on Slice0 DualSubslice1 Thread Dispatcher Port 3,Thread Header Ready on Slice0 DualSubslice2 Thread Dispatcher,Thread Header Ready on Slice0 DualSubslice2 Thread Dispatcher Port 0,Thread Header Ready on Slice0 DualSubslice2 Thread Dispatcher Port 1,Thread Header Ready on Slice0 DualSubslice2 Thread Dispatcher Port 2,Thread Header Ready on Slice0 DualSubslice2 Thread Dispatcher Port 3,Thread Header Ready on Slice0 DualSubslice3 Thread Dispatcher,Thread Header Ready on Slice0 DualSubslice3 Thread Dispatcher Port 0,Thread Header Ready on Slice0 DualSubslice3 Thread Dispatcher Port 1,Thread Header Ready on Slice0 DualSubslice3 Thread Dispatcher Port 2,Thread Header Ready on Slice0 DualSubslice3 Thread Dispatcher Port 3,Thread Header Ready on Slice0 DualSubslice4 Thread Dispatcher,Thread Header Ready on Slice0 DualSubslice4 Thread Dispatcher Port 0,Thread Header Ready on Slice0 DualSubslice4 Thread Dispatcher Port 1,Thread Header Ready on Slice0 DualSubslice4 Thread Dispatcher Port 2,Thread Header Ready on Slice0 DualSubslice4 Thread Dispatcher Port 3,Thread Header Ready on Slice0 DualSubslice5 Thread Dispatcher,Thread Header Ready on Slice0 DualSubslice5 Thread Dispatcher Port 0,Thread Header Ready on Slice0 DualSubslice5 Thread Dispatcher Port 1,Thread Header Ready on Slice0 DualSubslice5 Thread Dispatcher Port 2,Thread Header Ready on Slice0 DualSubslice5 Thread Dispatcher Port 3,VS EM Pipe Active,VS FPU Pipe Active,VS Send Pipe Active
539,DrawIndexed,5065,3381,0,0,0,0,0,5065,15195,3240,3479,0,1298,0,0,0,0,0,0,0,7,268,0.375968,8.64478,0.0187521,1.67825,30.431,6.82506,7.24618,9425,0,0,0,167872,320,0,0,0,0,396,0,0,0,2.47074,2.3407,2.3407,2.21066,2.08062,2.24317,14.165,0,0,0,21.9859,0,0,0,0.0216591,0.0216591,0.0216591,0,0,0,0,0,0,9516,25.9043,18.9842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47074,0.585176,0.585176,0.682705,0.617685,2.3407,0.552666,0.520156,0.585176,0.682705,2.32203,0.523275,0.555979,0.621389,0.621389,2.25662,0.49057,0.49057,0.621389,0.654094,2.25662,0.49057,0.555979,0.588684,0.621389,2.21049,0.527879,0.527879,0.593863,0.560871,0.368132,7.18598,1.49609
540,DrawIndexed,4540,0,0,0,0,0,0,4540,13620,2977,0,0,1299,0,0,0,0,0,0,0,6,0,0.354413,8.46668,0.00744781,1.64068,31.5528,5.71645,6.82708,8593,0,0,0,151296,320,0,0,0,0,0,0,0,0,2.5006,2.3194,2.42812,2.24692,2.17444,2.1382,0.0237727,0,0,0,0.0252525,0,0,0,0.0237727,0.0237727,0.0237727,0,0,0,0,0,0,0,0.0237727,0.0237727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5006,0.57985,0.507369,0.688572,0.724813,2.3194,0.507369,0.54361,0.652331,0.616091,2.27103,0.521221,0.558451,0.595681,0.595681,2.53165,0.595681,0.632911,0.632911,0.670141,2.15934,0.521221,0.483991,0.595681,0.558451,2.2443,0.515085,0.515085,0.588668,0.62546,0.334511,7.0231,1.40849
541,DrawIndexed,5065,3419,0,0,0,0,0,5065,15195,3240,9558,0,1299,0,0,0,0,0,0,0,8,396,0.303682,7.64186,0.01866,1.40882,26.298,5.36153,5.85375,10991,0,0,0,173440,512,0,0,0,0,1220,0,0,0,1.96096,1.9882,1.85202,1.87926,1.93373,1.85202,13.4642,0,0,0,38.7278,0,0,0,0.0184315,0.0184315,0.0184315,0,0,0,0,0,0,21212,40.5585,39.6277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96096,0.435769,0.463005,0.517476,0.544712,1.9882,0.490241,0.463005,0.517476,0.517476,1.95276,0.446346,0.446346,0.502139,0.557932,2.03645,0.474242,0.474242,0.585829,0.502139,1.86907,0.446346,0.446346,0.474242,0.502139,1.7629,0.419737,0.419737,0.419737,0.503684,0.298964,6.035,1.43645
542,DrawIndexed,5065,4879,0,0,0,0,0,5065,15195,3240,9234,0,1299,0,0,0,0,0,0,0,8,556,0.321017,6.87095,0.0194848,1.45546,23.2117,4.52993,6.18479,11793,0,0,0,174720,320,0,0,0,0,1468,0,0,0,1.95485,2.03744,1.95485,2.06498,1.81718,1.76211,16.9497,0,0,0,36.7566,0,0,0,0.0172429,0.0172429,0.0172429,0,0,0,0,0,0,22568,42.7623,38.1326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95485,0.468062,0.440529,0.523128,0.523128,2.03744,0.468062,0.468062,0.578194,0.523128,1.83045,0.416012,0.416012,0.47148,0.526948,2.08006,0.47148,0.443746,0.582417,0.582417,1.85819,0.443746,0.416012,0.499214,0.499214,1.65817,0.388635,0.388635,0.440453,0.440453,0.29556,6.23332,1.37521
543,DrawIndexed,4540,3867,0,0,0,0,0,4540,13620,2977,13997,0,1297,0,0,0,0,0,0,0,9,5040,0.243438,6.12863,0,1.14598,23.6219,3.97709,4.68618,11947,0,0,0,246848,320,0,0,0,0,3144,0,0,0,1.84995,1.77287,1.6444,1.49024,1.56732,1.46454,14.7243,0,0,0,33.244,0,0,0,0.0169635,0.0169635,0.0169635,0,0,0,0,0,0,34628,40.1187,34.3681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84995,0.4111,0.4111,0.488181,0.539568,1.77287,0.385406,0.385406,0.513875,0.488181,1.35528,0.321593,0.321593,0.344564,0.367534,1.47014,0.344564,0.367534,0.367534,0.390505,1.40123,0.275651,0.321593,0.413476,0.390505,1.42529,0.344037,0.294889,0.393185,0.393185,0.243384,4.9026,1.09383
544,DrawIndexed,2,3,0,0,0,0,0,2,6,4,0,0,1301,0,0,0,0,0,0,0,3,0,0.00363822,0.0941781,0,0.0188917,1.20672,0.258208,0.0700357,4380,0,0,0,3456,320,0,0,0,0,0,0,0,0,0.147929,0,0,0,0,0,0.0450857,0,0,0,0.0413993,0,0,0,0.0450857,0.0450857,0.0450857,0,0,0,0,0,0,0,0.0450857,0.0450857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147929,0,0.0739645,0,0.0739645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00311468,0.0808144,0.0119827
545,DrawIndexed,2368,291,0,0,0,0,0,2368,7104,6017,65250,0,1297,0,0,0,0,0,0,0,15,1512,0.293833,6.13455,0.100413,1.25518,21.9907,4.13184,5.73001,18785,0,0,0,521216,37184,0,0,0,0,8,0,0,0,2.68007,2.49395,2.4195,2.28922,2.12172,2.01005,1.58195,0,0,0,13.0452,0,0,0,0.0110626,0.0110626,0.0110626,0,0,0,0,0,0,80136,26.34,25.6375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68007,0.670017,0.632794,0.70724,0.670017,2.49395,0.59557,0.59557,0.632794,0.670017,2.3355,0.518999,0.481928,0.667285,0.667285,2.31696,0.481928,0.518999,0.648749,0.667285,2.11307,0.444856,0.407785,0.630213,0.630213,1.60309,0.267181,0.267181,0.534362,0.534362,0.256644,5.4396,1.24289
546,DrawIndexed,10252,5463,0,0,0,0,0,10252,30756,6086,28045,0,1298,0,0,0,0,0,0,0,13,3480,0.412071,10.0094,0.00580927,1.85142,37.263,6.77593,7.9352,16274,0,0,0,389504,37184,0,0,0,0,28168,0,0,0,2.79115,2.7719,2.63715,2.50241,2.46391,2.40616,17.6018,0,0,0,54.4464,0,0,0,0.0122234,0.0122234,0.0122234,0,0,0,0,0,0,79860,59.192,56.7657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79115,0.654475,0.635226,0.731473,0.769971,2.7719,0.635226,0.635226,0.769971,0.731473,2.62519,0.613183,0.613183,0.708993,0.689831,2.52938,0.594021,0.574859,0.651507,0.708993,2.51022,0.594021,0.594021,0.651507,0.670669,2.28185,0.52939,0.52939,0.620664,0.60241,0.412824,7.9223,1.80308
547,DrawIndexed,452,302,0,0,0,0,0,452,1356,325,4852,0,1298,0,0,0,0,0,0,0,5,320,0.0345874,0.786246,0,0.162906,7.75281,1.15066,0.665808,8132,0,0,0,31296,320,0,0,0,0,780,0,0,0,0.342661,0.299829,0.299829,0.299829,0.342661,0.299829,2.0301,0,0,0,8.73061,0.00566964,0,0,0.028393,0.028393,0.028393,0,0,0,0,0,0,8928,9.6678,6.40261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342661,0.0856653,0.0428327,0.0856653,0.128498,0.299829,0.0428327,0.0856653,0.128498,0.0428327,0.307338,0.115252,0.0384172,0.115252,0.0384172,0.230503,0.0768344,0.0384172,0.0768344,0.0384172,0.230503,0.0384172,0.0768344,0.0384172,0.0768344,0.287396,0.0410565,0.082113,0.0410565,0.12317,0.0262865,0.696877,0.163272
548,DrawIndexed,82,82,0,0,0,0,0,82,246,69,671,0,1300,0,0,0,0,0,0,0,4,100,0.00684406,0.200945,0,0.0268279,1.5694,0.167483,0.131748,5132,0,0,0,10496,320,0,0,0,0,580,0,0,0,0.0914216,0.0914216,0.0914216,0.137132,0,0,0.721355,0,0,0,4.33091,0,0,0,0.0335514,0.0335514,0.0335514,0,0,0,0,0,0,1812,4.6301,1.7279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0914216,0,0,0.0914216,0,0.0914216,0,0,0,0.0914216,0.0991572,0,0,0,0.0991572,0.148736,0.0495786,0,0.0991572,0,0,0,0,0,0,0,0,0,0,0,0.00962279,0.114764,0.0309304
549,DrawIndexed,148,148,0,0,0,0,0,148,444,128,605,0,1298,0,0,0,0,0,0,0,4,304,0.0163539,0.486726,0,0.0992228,4.94807,1.13043,0.314813,6780,0,0,0,17280,512,0,0,0,0,1752,0,0,0,0.200501,0.150376,0.100251,0.150376,0.150376,0.100251,1.17359,0,0,0,6.0239,0,0,0,0.0325998,0.0325998,0.0325998,0,0,0,0,0,0,3076,6.50367,2.99919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200501,0.0501253,0,0.0501253,0.100251,0.150376,0,0.0501253,0.0501253,0.0501253,0.151847,0,0.0506158,0.0506158,0.0506158,0.151847,0,0.0506158,0.0506158,0.0506158,0.101232,0,0.0506158,0,0.0506158,0.149303,0,0.0497678,0.0497678,0.0497678,0.0213573,0.424453,0.0984413
550,DrawIndexed,150,136,0,0,0,0,0,150,450,127,753,0,1300,0,0,0,0,0,0,0,4,604,0.0119389,0.333558,0,0.054453,2.8373,0.385915,0.229823,5565,0,0,0,16128,37184,0,0,0,0,1140,0,0,0,0.190325,0.190325,0.0951626,0.0951626,0.0951626,0.0951626,1.05062,0,0,0,4.82242,0,0,0,0.031837,0.031837,0.031837,0,0,0,0,0,0,3004,3.04043,2.4992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190325,0,0.0951626,0,0.0951626,0.190325,0.0475813,0,0.0951626,0.0475813,0.0956938,0,0,0.0956938,0,0.0956938,0,0,0,0.0956938,0.0956938,0,0,0.0956938,0,0.0944287,0,0,0.0944287,0,0.0133523,0.232938,0.0514717
551,DrawIndexed,82,82,0,0,0,0,0,82,246,69,63,0,1298,0,0,0,0,0,0,0,4,60,0.00630931,0.165769,0,0.0295183,1.7605,0.25528,0.121454,6221,0,0,0,10816,512,0,0,0,0,1140,0,0,0,0.0990589,0.0990589,0.0990589,0.148588,0,0,0.528885,0,0,0,4.38202,0,0,0,0.0271223,0.0271223,0.0271223,0,0,0,0,0,0,1308,4.82777,1.24763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0990589,0,0,0.0990589,0,0.0990589,0,0,0.0990589,0,0.0931532,0,0,0,0.0931532,0.13973,0.0465766,0,0.0465766,0.0465766,0,0,0,0,0,0,0,0,0,0,0.00689275,0.126273,0.0308642
552,DrawIndexed,82,51,0,0,0,0,0,82,246,69,245,0,1299,0,0,0,0,0,0,0,5,24,0.00795798,0.177313,0,0.0294118,1.51844,0.160477,0.153191,5816,0,0,0,8512,37184,0,0,0,0,192,0,0,0,0.098668,0.098668,0.098668,0.098668,0.049334,0,0.639091,0,0,0,4.93453,0,0,0,0.0355051,0.0355051,0.0355051,0,0,0,0,0,0,648,5.96485,0.976389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098668,0,0,0,0.098668,0.098668,0,0,0,0.098668,0.0883002,0,0,0.0883002,0,0.13245,0,0.0441501,0.0441501,0.0441501,0,0,0,0,0,0,0,0,0,0,0.00725268,0.125817,0.0282592
553,DrawIndexed,150,150,0,0,0,0,0,150,450,127,1189,0,1300,0,0,0,0,0,0,0,4,356,0.0120192,0.222199,0,0.054156,2.92924,0.523559,0.23137,8354,0,0,0,19008,320,0,0,0,0,1408,0,0,0,0.192277,0.192277,0.0961384,0.0961384,0.0961384,0.0961384,0.980536,0,0,0,5.12082,0,0,0,0.0292697,0.0292697,0.0292697,0,0,0,0,0,0,3756,7.40524,3.11723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192277,0.0961384,0,0.0961384,0,0.192277,0,0.0480692,0.0961384,0.0480692,0.0832755,0,0,0,0.0832755,0.0832755,0,0,0.0832755,0,0.0832755,0,0,0,0.0832755,0.0963701,0,0,0,0.0963701,0.010016,0.231667,0.0531496
554,DrawIndexed,672,448,0,0,0,0,0,672,2016,433,3984,0,1298,0,0,0,0,0,0,0,5,1352,0.0624047,1.29187,0.00115564,0.278312,7.26317,1.18673,1.20216,8260,0,0,0,54912,320,0,0,0,0,9740,0,0,0,0.448919,0.408108,0.408108,0.408108,0.408108,0.367297,3.69808,0,0,0,20.289,0,0,0,0.0337724,0.0337724,0.0337724,0,0,0,0,0,0,17180,18.5241,13.0699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448919,0.0816216,0.122432,0.0816216,0.163243,0.408108,0.0816216,0.0816216,0.163243,0.0816216,0.366748,0.0814996,0.0814996,0.122249,0.0814996,0.407498,0.0814996,0.0814996,0.0814996,0.162999,0.366748,0.0814996,0.0814996,0.122249,0.0814996,0.369367,0.0738734,0.0738734,0.147747,0.0738734,0.0535442,1.1917,0.233402
555,DrawIndexed,148,89,0,0,0,0,0,148,444,128,483,0,1300,0,0,0,0,0,0,0,4,488,0.0211405,0.487661,0,0.0978793,5.18632,0.824027,0.406955,6767,0,0,0,17152,320,0,0,0,0,672,0,0,0,0.29513,0.147565,0.0983768,0.0983768,0.0983768,0.0983768,0.776545,0,0,0,4.55563,0,0,0,0.0316957,0.0316957,0.0316957,0,0,0,0,0,0,2008,4.67512,1.75911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29513,0.0491884,0.0491884,0.147565,0.0491884,0.147565,0.0491884,0,0.0491884,0.0491884,0.145513,0.0485044,0,0.0485044,0.0485044,0.0970089,0.0485044,0,0.0485044,0,0.0970089,0.0485044,0,0.0485044,0,0.197012,0.049253,0.049253,0.049253,0.049253,0.0211472,0.418706,0.0935745
556,DrawIndexed,302,0,0,0,0,0,0,302,906,198,0,0,1296,0,0,0,0,0,0,0,3,0,0.0397547,1.04262,0,0.182376,9.48893,1.72499,0.765277,4352,0,0,0,16640,320,0,0,0,0,0,0,0,0,0.302847,0.302847,0.302847,0.302847,0.242277,0.242277,0.0448129,0,0,0,0.0452694,0,0,0,0.0448129,0.0448129,0.0448129,0,0,0,0,0,0,0,0.0448129,0.0448129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302847,0.0605694,0.0605694,0.0605694,0.121139,0.302847,0.0605694,0.0605694,0.0605694,0.121139,0.245148,0,0.061287,0.122574,0.061287,0.245148,0,0.061287,0.061287,0.122574,0.306435,0.061287,0.061287,0.061287,0.122574,0.209011,0.0696702,0,0,0.13934,0.0385463,0.780164,0.164852
557,DrawIndexed,3495,1568,0,0,0,0,0,3495,10485,2457,4617,0,1301,0,0,0,0,0,0,0,6,1136,0.240022,5.08806,0.00148774,1.04587,21.3084,3.81255,4.62241,9761,0,0,0,140864,320,0,0,0,0,1292,0,0,0,1.94489,1.94489,1.91016,1.8407,1.56286,1.66705,7.53913,0,0,0,19.3036,0,0,0,0.021297,0.021297,0.021297,0,0,0,0,0,0,11040,30.0926,29.0278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94489,0.451493,0.451493,0.520954,0.520954,1.94489,0.486224,0.416763,0.520954,0.520954,1.84397,0.425532,0.425532,0.496454,0.496454,1.73759,0.390071,0.390071,0.496454,0.460993,1.80851,0.390071,0.425532,0.496454,0.496454,1.63346,0.347544,0.382298,0.451807,0.451807,0.222671,4.47519,1.05536
558,DrawIndexed,1532,0,0,0,0,0,0,1532,4596,1000,0,0,1298,0,0,0,0,0,0,0,6,0,0.233592,4.73379,0.015193,0.952358,41.5154,16.5733,4.27817,8776,0,0,0,56384,320,0,0,0,0,0,0,0,0,0.801935,0.801935,0.840122,0.840122,0.763747,0.801935,0.023076,0,0,0,0.0259437,0,0,0,0.023076,0.023076,0.023076,0,0,0,0,0,0,0,0.023076,0.023076,0.415875,0.446071,0.499049,0.40032,0.439639,0.423196,0.415875,0.40032,0.380228,0.411758,0.463403,0.366007,0,1012,31.6203,0,0,0,0.801935,0.190937,0.190937,0.190937,0.229124,0.801935,0.190937,0.190937,0.190937,0.229124,0.839588,0.190815,0.190815,0.190815,0.267142,0.839588,0.190815,0.190815,0.190815,0.267142,0.801425,0.190815,0.190815,0.228978,0.190815,0.712856,0.187594,0.150075,0.187594,0.187594,0.151991,4.21099,0.989382
559,DrawIndexed,1532,1052,0,0,0,0,0,1532,4596,1000,15358,38324,1299,0,0,0,0,0,0,0,15,8288,0.0870221,8.04863,0.00896715,2.37678,64.2458,41.2654,5.80083,20248,0,0,0,98112,41472,0,0,0,0,1032,0,0,0,0.337145,0.322486,0.337145,0.307828,0.278511,0.278511,44.55,0,0,0,44.4591,0,4.33255,1.84708,15.7767,14.9372,13.2352,17.5841,16.3837,37.0266,18.2069,12.215,13.0085,47576,46.7336,45.8666,7.71398,6.33536,8.06622,5.87064,7.59825,5.58137,7.22085,5.96548,6.19937,5.14511,6.58179,5.10717,0,39268,54.5437,0,7264,0,16.4272,5.18909,4.99365,5.28682,5.30636,15.8849,4.86661,5.05717,5.15978,5.15,16.4541,5.33603,5.08193,5.1649,5.20639,15.8992,4.89525,5.11823,4.88488,4.86414,12.9693,4.18482,3.97739,4.16926,4.2263,13.2898,4.26921,4.39478,4.61577,4.5103,0.083504,1.6597,0.357736
560,DrawIndexed,1532,1532,0,0,0,0,0,1532,4596,1000,10378,28724,1299,0,0,0,0,0,0,0,17,5172,0.0755681,6.09648,0.00176822,1.78733,66.2067,35.0592,4.63729,23518,0,0,0,102656,41280,0,0,0,0,988,0,0,0,0.291674,0.278416,0.278416,0.291674,0.291674,0.278416,29.5263,0,0,0,44.0176,0.0068318,3.24045,1.4518,9.94107,11.376,11.2051,10.818,10.486,12.3539,13.0931,23.0967,19.7061,35428,43.3899,43.4169,4.65936,3.73852,4.71591,3.78662,5.47725,4.35505,5.25537,4.40315,5.60341,4.53432,5.20317,4.89287,0,30280,49.1751,0,4800,0,10.8626,3.14212,3.18632,3.49567,3.49567,10.7124,3.16864,3.10235,3.4117,3.47357,11.835,3.71751,3.81628,3.78485,3.69057,12.3333,3.95097,3.86567,3.84771,3.88812,12.7868,3.86118,3.8522,4.06771,3.83873,12.3097,3.63846,3.85092,3.50124,3.6296,0.0671338,1.37009,0.274904
561,DrawIndexed,4973,408,0,0,0,0,0,4973,14919,3212,7276,0,1296,0,0,0,0,0,0,0,7,332,0.359699,8.07988,0.0106315,1.47949,30.3482,5.49968,6.92975,10398,0,0,0,193344,320,0,0,0,0,3388,0,0,0,2.32169,2.35306,2.19619,2.10207,2.03932,2.00795,1.58003,0,0,0,5.70477,0.00692425,0.016276,0,0.0186986,0.0186986,0.0186986,0,0,0,0,0,0,13568,5.74046,11.8736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32169,0.533361,0.59611,0.564735,0.627484,2.35306,0.533361,0.564735,0.59611,0.658858,2.16423,0.477403,0.50923,0.60471,0.572883,2.16423,0.477403,0.50923,0.636537,0.541057,2.10057,0.477403,0.445576,0.572883,0.60471,1.99178,0.474233,0.442618,0.537464,0.537464,0.2742,6.31368,1.52882
562,DrawIndexed,4918,2929,0,0,0,0,0,4918,14754,3183,117251,0,1299,0,0,0,0,0,0,0,13,320,0.20324,4.46584,0.00700827,0.880239,17.4434,3.33618,3.91525,18238,0,0,0,284544,37376,0,0,0,0,900,0,0,0,1.33173,1.25975,1.29574,1.22376,1.18776,1.06179,5.66905,0,0,0,60.8644,0,0,0,0.0104499,0.0104499,0.0104499,0,0,0,0,0,0,151120,61.2519,59.606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33173,0.323935,0.305939,0.377924,0.323935,1.25975,0.269946,0.287942,0.359928,0.341932,1.21194,0.28103,0.28103,0.333724,0.316159,1.19438,0.28103,0.263466,0.316159,0.333724,1.12412,0.263466,0.263466,0.298595,0.298595,1.11504,0.247788,0.265487,0.300885,0.300885,0.177305,3.7685,0.929657
563,DrawIndexed,2061,0,0,0,0,0,0,2061,6183,1901,0,0,1298,0,0,0,0,0,0,0,5,0,0.151039,3.77439,0,0.724031,17.4553,2.81163,2.90749,6612,0,0,0,100864,576,0,0,0,0,0,0,0,0,2.06994,2.06994,1.88176,1.78767,1.69359,1.74063,0.0294421,0,0,0,0.0310222,0,0,0,0.0294421,0.0294421,0.0294421,0,0,0,0,0,0,0,0.0294421,0.0294421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06994,0.470441,0.470441,0.517485,0.611573,2.06994,0.470441,0.470441,0.564529,0.564529,1.89245,0.378489,0.378489,0.567734,0.567734,1.79782,0.378489,0.378489,0.567734,0.473112,1.79782,0.378489,0.378489,0.567734,0.473112,1.66282,0.369515,0.369515,0.461894,0.461894,0.153079,3.09724,0.677441
564,DrawIndexed,4976,0,0,0,0,0,0,4976,14928,3328,0,0,1296,0,0,0,0,0,0,0,7,0,0.37021,9.50009,0.0117384,1.68688,35.5228,6.65543,7.13376,9110,0,0,0,180736,320,0,0,0,0,0,0,0,0,2.63008,2.4593,2.42514,2.56177,2.25435,2.18604,0.020139,0,0,0,0.0226552,0,0,0,0.020139,0.020139,0.020139,0,0,0,0,0,0,0,0.020139,0.020139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63008,0.580667,0.614824,0.751452,0.683138,2.4593,0.580667,0.54651,0.648981,0.683138,2.35145,0.571973,0.540197,0.635526,0.60375,2.31967,0.540197,0.540197,0.60375,0.635526,2.12901,0.508421,0.508421,0.540197,0.571973,2.18094,0.519271,0.519271,0.553889,0.588507,0.340743,7.22233,1.77487
565,DrawIndexed,686,626,0,0,0,0,0,686,2058,575,85589,0,1299,0,0,0,0,0,0,0,10,1752,0.0323098,0.729698,0,0.143305,4.54392,0.703617,0.622124,14104,0,0,0,98432,37184,0,0,0,0,3276,0,0,0,0.288739,0.288739,0.288739,0.288739,0.288739,0.336862,2.38095,0,0,0,51.1719,0,0,0,0.0145624,0.0145624,0.0145624,0,0,0,0,0,0,107904,55.9487,54.8711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288739,0.0721848,0.0721848,0.0721848,0.0721848,0.288739,0.0721848,0.0721848,0.0721848,0.0721848,0.285488,0.0713719,0.0713719,0.0713719,0.0713719,0.333069,0.0713719,0.0951626,0.0713719,0.0951626,0.261697,0.0713719,0.0475813,0.0713719,0.0713719,0.253944,0.0692574,0.0461716,0.0692574,0.0692574,0.0308756,0.613185,0.144031
